subid,trial,person,role,target,rep_num,age,experiment,utterance,correct,director
58,2,parent,matcher,F1,1,6,adult-child,NA,FALSE,child
58,3,child,matcher,E1,1,6,adult-child,NA,TRUE,parent
58,3,parent,director,E1,1,6,adult-child,looks like somebody that has no arms that's jumping in the air,TRUE,parent
58,4,child,director,H1,1,6,adult-child,mine looks like somebody holding.. it looks like a square and kind of a triangle shape mixed with a rectangle,TRUE,child
58,5,child,matcher,C1,1,6,adult-child,he's like bowing,TRUE,parent
58,5,parent,director,C1,1,6,adult-child,looks like somebody kneeling kind of,TRUE,parent
58,6,child,director,K1,1,6,adult-child,it's a thing that looks like it has a tail and a triangle on its head,FALSE,child
58,7,parent,director,G1,1,6,adult-child,kind of looks like somebody's sitting or kneeling,TRUE,parent
58,8,child,director,A1,1,6,adult-child,it looks like a guy that's running and he has his foot up,TRUE,child
58,9,child,matcher,B1,1,6,adult-child,NA,TRUE,parent
58,9,parent,director,B1,1,6,adult-child,looks like a person that's walking with their hands in the pockets with their head down,TRUE,parent
58,10,child,director,D1,1,6,adult-child,"it looks like a boat, but it looks like a guy",TRUE,child
58,11,child,director,C1,2,6,adult-child,it looks like a guy kneeling down and bowing,TRUE,child
58,12,parent,director,K1,2,6,adult-child,kind of looks like a dog on its hind legs,TRUE,parent
58,13,child,director,G1,2,6,adult-child,it looks like a guy his head down and he has a traingle for his arms,TRUE,child
58,14,parent,director,A1,2,6,adult-child,this looks like somebody running,TRUE,parent
58,15,child,director,I1,2,6,adult-child,it looks like a guy moving something,TRUE,child
58,16,parent,director,D1,2,6,adult-child,this looks like somebody flying an airplane,TRUE,parent
58,17,child,director,E1,2,6,adult-child,it looks like a dad jumping,TRUE,child
58,18,parent,director,H1,2,6,adult-child,this looks like somebody holding..,TRUE,parent
58,19,child,director,B1,2,6,adult-child,it looks like a guy with his head down and his hands in his pocket,TRUE,child
58,19,parent,matcher,B1,2,6,adult-child,NA,TRUE,child
58,20,child,matcher,F1,2,6,adult-child,NA,FALSE,parent
58,20,parent,director,F1,2,6,adult-child,"looks like...somebody... I don't know somebody like, it looks like an old woman in a dress jumping it's on your screen",FALSE,parent
58,21,parent,director,B1,3,6,adult-child,somebody walking down the street,TRUE,parent
58,22,child,director,D1,3,6,adult-child,somebody driving an airplane,TRUE,child
58,23,parent,director,G1,3,6,adult-child,someone kneeling on a box,TRUE,parent
58,24,child,director,K1,3,6,adult-child,it looks like a dog,TRUE,child
58,25,parent,director,C1,3,6,adult-child,looks like somebody bowing..on the ground,TRUE,parent
58,26,child,director,H1,3,6,adult-child,it's a guy holding something,TRUE,child
58,27,parent,director,E1,3,6,adult-child,jumping for joy,TRUE,parent
58,28,child,director,A1,3,6,adult-child,it looks like a guy jogging,TRUE,child
58,29,parent,director,I1,3,6,adult-child,this one looks like a butler serving something,TRUE,parent
58,30,child,director,F1,3,6,adult-child,looks like a guy and he's running from a scary monster,TRUE,child
58,30,parent,matcher,F1,3,6,adult-child,NA,TRUE,child
58,31,child,director,B1,4,6,adult-child,it looks like a butler holding something just kidding someone putting their hands in the pockets,TRUE,child
58,31,parent,matcher,B1,4,6,adult-child,is it the opposite of the butler holding something?,TRUE,child
58,32,parent,director,D1,4,6,adult-child,that looks like somebody on a boat,TRUE,parent
58,33,child,director,E1,4,6,adult-child,it looks like a guy jumping for joy,TRUE,child
58,34,parent,director,F1,4,6,adult-child,it looks like a crazy chicken,TRUE,parent
58,35,child,director,C1,4,6,adult-child,looks like a guy with his head down on the ground,TRUE,child
58,36,parent,director,K1,4,6,adult-child,this looks like a frankie with a tail in a party,TRUE,parent
58,37,child,director,G1,4,6,adult-child,it looks like a guy like playing on their phone or something,TRUE,child
58,38,parent,director,H1,4,6,adult-child,this looks like somebody holding a tray,TRUE,parent
58,39,child,director,I1,4,6,adult-child,it looks like a guy he's like bending his arm,TRUE,child
58,40,parent,director,A1,4,6,adult-child,this looks like somebody walking down the street snapping their fingers,TRUE,parent
59,1,parent,director,H1,1,6,adult-child,This has a square at the top,FALSE,parent
59,2,child,director,E1,1,6,adult-child,This one has a diamond on the top,FALSE,child
59,3,parent,director,C1,1,6,adult-child,"This one looks like Apollo when he is running in the house. This shape looks like he is running in the house. Apollo. What, which one looks like a dog running?",TRUE,parent
59,4,child,director,A1,1,6,adult-child,This is a person that's running and is on the left side,TRUE,child
59,5,parent,director,I1,1,6,adult-child,This one looks like a waitress that has a tray with food that they are serving you. It's like,TRUE,parent
59,6,child,director,K1,1,6,adult-child,This one is like Apollo hugging my mommy or my daddy,TRUE,child
59,7,parent,director,B1,1,6,adult-child,This one looks like a person walking with his head down like he is sad,TRUE,parent
59,8,child,director,G1,1,6,adult-child,This is person sitting down for bus or doctor.,TRUE,child
59,9,parent,director,D1,1,6,adult-child,This one looks like when she is in her room reading on the floor.,FALSE,parent
59,10,child,director,F1,1,6,adult-child,This is there is square on top.,TRUE,child
59,10,parent,matcher,F1,1,6,adult-child,There is a square on top?,TRUE,child
59,11,child,director,B1,2,6,adult-child,"okay, this is the same thing. Is it girl that have a head down or boy that had a..",TRUE,child
59,12,parent,director,E1,2,6,adult-child,"This one looks like a little girl jumping up for joy. Like she is very happy, she is very excited, and she is just jumping.",TRUE,parent
59,13,child,director,D1,2,6,adult-child,This is like I'm in a cardboard box reading my book in outer space.,TRUE,child
59,14,parent,director,A1,2,6,adult-child,"Okay, this one looks like when she is running her race and she is running super super fast.",TRUE,parent
59,15,child,director,I1,2,6,adult-child,This one is like a waitress that is serving spagetti and meatballs or a shrimp.,TRUE,child
59,16,parent,director,G1,2,6,adult-child,This one looks like when we are sending our prayers on our knees.,TRUE,parent
59,17,child,director,H1,2,6,adult-child,This one is like a person outside our door giving us a present for Christmas or Mother's Day,TRUE,child
59,18,child,matcher,F1,2,6,adult-child,It's a duck,TRUE,parent
59,18,parent,director,F1,2,6,adult-child,This one looks like a giant bird.,TRUE,parent
59,19,child,director,C1,2,6,adult-child,This one have a dog... it's like a .. would go on her knees for a prayer.,TRUE,child
59,20,parent,director,K1,2,6,adult-child,Okay. This looks like a dog begging for food like Apollo when you guys were eating dinner and Apollo is begging for food.,TRUE,parent
59,21,parent,director,C1,3,6,adult-child,Okay. Mine is a... It's like when we're crawling around looking for something on the floor.,TRUE,parent
59,22,child,director,K1,3,6,adult-child,This one is like a dog when we are walking Apollo it's like jumping on a person making it,TRUE,child
59,24,child,director,E1,3,6,adult-child,"This time, it's it's like joy when it's Mother's Day.",TRUE,child
59,26,child,director,A1,3,6,adult-child,"Okay, yes. This one is like a girl serving a thing",FALSE,child
59,27,parent,director,D1,3,6,adult-child,Okay. This looks like when you andare laying down the floor watching tv.,TRUE,parent
59,28,child,director,G1,3,6,adult-child,"Okay, so this one have a lady that looking down and reading like a book or waiting for a bus or train or",TRUE,child
59,29,parent,director,I1,3,6,adult-child,This one is when you and Papa are playing restaurant It's my turn. This one's like when you and Papa are playing restaurant and you're bringing him food.,TRUE,parent
59,30,child,director,F1,3,6,adult-child,This one looks like I'm doing ballet in the middle of a night,TRUE,child
59,31,child,director,I1,4,6,adult-child,This one has a This one has anice food.,TRUE,child
59,32,child,matcher,K1,4,6,adult-child,NA,TRUE,parent
59,32,parent,director,K1,4,6,adult-child,NA,TRUE,parent
59,33,child,director,B1,4,6,adult-child,Yes. This Is like yellow and red.... walk slow.,TRUE,child
59,33,parent,matcher,B1,4,6,adult-child,NA,TRUE,child
59,34,parent,director,F1,4,6,adult-child,This one looks like a big bird that we see on a zoo.,TRUE,parent
59,35,child,director,H1,4,6,adult-child,This one look like some daddy bringing a handsome gift,TRUE,child
59,36,parent,director,G1,4,6,adult-child,This one looks like when we are sitting on our chair eating dinner.,TRUE,parent
59,37,child,director,C1,4,6,adult-child,This one's like a Apollo and it's sniffing,TRUE,child
59,39,child,director,D1,4,6,adult-child,This one...this one's when I'm reading my book with my mom,TRUE,child
59,40,parent,director,E1,4,6,adult-child,This is when you know you get to talk to on the phone and you are super excited.When you are super excited to play with,TRUE,parent
60,1,parent,director,C1,1,4,adult-child,okay. tap on the guy who is bending down,FALSE,parent
60,2,child,director,F1,1,4,adult-child,this one. someone jumping and holding up their hands,TRUE,child
60,2,parent,matcher,F1,1,4,adult-child,does it look like someone kneeling down or someone holding up their hands?,TRUE,child
60,3,parent,director,D1,1,4,adult-child,the one that looks like somebody lying down on his belly.,TRUE,parent
60,4,child,director,K1,1,4,adult-child,dog.,TRUE,child
60,4,parent,matcher,K1,1,4,adult-child,looks like a dog?,TRUE,child
60,5,parent,director,E1,1,4,adult-child,the one that looks like someone jumping up with their arms up in the air.,TRUE,parent
60,6,child,director,B1,1,4,adult-child,"looks like they are, they are, looks like, the one that, that, it looks like someone walking and looking down at the ground.",TRUE,child
60,6,parent,matcher,B1,1,4,adult-child,Does it look like someone walking looking at the ground,TRUE,child
60,7,parent,director,A1,1,4,adult-child,the one that looks like somebody running and looking up.,TRUE,parent
60,8,child,director,H1,1,4,adult-child,"the one that looks like it's running, and putting it on his up",FALSE,child
60,8,parent,matcher,H1,1,4,adult-child,NA,FALSE,child
60,9,parent,director,I1,1,4,adult-child,the one that looks like kind of like a doggy on its hind legs,FALSE,parent
60,10,child,director,G1,1,4,adult-child,one the one that looks like it's jumping up and putting its hands in the air,FALSE,child
60,11,child,director,A1,2,4,adult-child,"the one one with, with, with that looks like,  the one that, that's, that. he looks like he is running with his arms up and down",TRUE,child
60,11,parent,matcher,A1,2,4,adult-child,NA,TRUE,child
60,12,parent,director,B1,2,4,adult-child,the one that looks like someone walking and looking down at the ground,TRUE,parent
60,13,child,director,I1,2,4,adult-child,"the one that look, it looks like a doggy.",TRUE,child
60,13,parent,matcher,I1,2,4,adult-child,NA,TRUE,child
60,14,parent,director,F1,2,4,adult-child,the one that looks like somebody is running with both arms up in the air in the same direction.,TRUE,parent
60,15,child,director,E1,2,4,adult-child,the one that looks like a doggy.,FALSE,child
60,16,parent,director,H1,2,4,adult-child,the one that looks like a guy standing and holding out his hat.,TRUE,parent
60,17,child,director,D1,2,4,adult-child,It looks like a person laying down.,TRUE,child
60,18,parent,director,G1,2,4,adult-child,"the one that looks like someone kneeling and looking down, looks like they are praying.",TRUE,parent
60,19,child,director,C1,2,4,adult-child,"the one that looks like, It looks like some laying down and putting their hands up and pretending they are a doggy.",TRUE,child
60,19,parent,matcher,C1,2,4,adult-child,NA,TRUE,child
60,20,parent,director,K1,2,4,adult-child,the one that looks like a dog on his hind legs.,TRUE,parent
60,21,parent,director,D1,3,4,adult-child,"the one So, the guy laying down on his belly his feet in the air.",TRUE,parent
60,22,child,director,F1,3,4,adult-child,Well he is jumping up and putting his hands in the right direction.,TRUE,child
60,22,parent,matcher,F1,3,4,adult-child,"what does the guy, what does it look like?",TRUE,child
60,23,parent,director,A1,3,4,adult-child,the guy who is looking up and running.,TRUE,parent
60,24,child,director,G1,3,4,adult-child,"it, it's someone is looking down by sitting down on a chair with pointy things, a pointy, a pointy bottom.",TRUE,child
60,24,parent,matcher,G1,3,4,adult-child,NA,TRUE,child
60,25,parent,director,E1,3,4,adult-child,can you tap on the guy who is jumping with his arms trenched out?,TRUE,parent
60,26,child,director,K1,3,4,adult-child,"that, it's like a doggy",TRUE,child
60,26,parent,matcher,K1,3,4,adult-child,NA,TRUE,child
60,27,parent,director,I1,3,4,adult-child,mine looks like a doggy kicking a triangle.,TRUE,parent
60,28,child,director,H1,3,4,adult-child,"it looks like he's holding out, putting his hands in the right direction in this way and, and, and looking, and looking, this way.",TRUE,child
60,28,parent,matcher,H1,3,4,adult-child,NA,TRUE,child
60,29,child,matcher,C1,3,4,adult-child,NA,TRUE,parent
60,29,parent,director,C1,3,4,adult-child,"tap on the one that, that's on his knees looking down, like a dog.",TRUE,parent
60,30,child,director,B1,3,4,adult-child,He looks like he is looking down by walking.,TRUE,child
60,31,child,director,I1,4,4,adult-child,It looks like a doggy.,TRUE,child
60,32,parent,director,G1,4,4,adult-child,tap on the one that looks like they are sitting on a square.,TRUE,parent
60,33,child,director,C1,4,4,adult-child,He looks like he's a doggy.,TRUE,child
60,34,child,matcher,K1,4,4,adult-child,NA,TRUE,parent
60,34,parent,director,K1,4,4,adult-child,"can you tap on the one who's, who has a head that is on the shape of a house",TRUE,parent
60,35,child,director,E1,4,4,adult-child,"He, he's he's jumping with his feet this, backwards, and he is putting his hands straight up",TRUE,child
60,36,parent,director,B1,4,4,adult-child,tap on the one that looks like a man walking looking down at the ground.,TRUE,parent
60,37,child,director,A1,4,4,adult-child,"it's the man walk, running, and",TRUE,child
60,38,parent,director,F1,4,4,adult-child,can you tap on the one that looks like he is running with triangle feet?,TRUE,parent
60,39,child,director,D1,4,4,adult-child,it's a person laying down on his belly.,TRUE,child
60,39,parent,matcher,D1,4,4,adult-child,NA,TRUE,child
60,40,child,matcher,H1,4,4,adult-child,NA,TRUE,parent
60,40,parent,director,H1,4,4,adult-child,"looks like they are standing up, holding up their hands in their hat",TRUE,parent
61,1,parent,director,E1,1,4,adult-child,Oh boy I have,FALSE,parent
61,2,child,director,I1,1,4,adult-child,It looks like a human he's kinda leaning over and he has a triangle in his hand,TRUE,child
61,2,parent,matcher,I1,1,4,adult-child,what's the human doing is he standing upright or is he kind of leaning over?,TRUE,child
61,3,parent,director,C1,1,4,adult-child,"one who looks like he may be diving, his, the thing that looks like his head is kinda to the side instead of on top of him",TRUE,parent
61,4,child,director,A1,1,4,adult-child,I have a human who looks like it's dancing,TRUE,child
61,4,parent,matcher,A1,1,4,adult-child,Dancing? So it looks like it has two legs on the bottom,TRUE,child
61,5,parent,director,B1,1,4,adult-child,"This one kinda looks like it's walking, it's the one that does not have the triangle",TRUE,parent
61,6,child,director,F1,1,4,adult-child,this one looks like it's running away from something kind of leaning backwards kind of,TRUE,child
61,6,parent,matcher,F1,1,4,adult-child,"Ok, is the square on top or on the side?  like above it leaning backwards?",TRUE,child
61,7,child,matcher,D1,1,4,adult-child,NA,TRUE,parent
61,7,parent,director,D1,1,4,adult-child,This one looks like it's laying down,TRUE,parent
61,8,child,director,G1,1,4,adult-child,"This, this one looks like it's architecture",TRUE,child
61,8,parent,matcher,G1,1,4,adult-child,does it look like it maybe has like a square and a triangle on the bottom?,TRUE,child
61,9,parent,director,K1,1,4,adult-child,"Ok this one has a triangle at the very top, kinda looks like a house at the very top",TRUE,parent
61,10,child,director,H1,1,4,adult-child,This one looks like it's in some sort of school Not sitting it's on the top,TRUE,child
61,10,parent,matcher,H1,1,4,adult-child,Like it's sitting maybe? Is the square on top or to the side?,TRUE,child
61,11,child,director,K1,2,4,adult-child,"Woah, this one looks like this one looks like a house on the top",TRUE,child
61,12,parent,director,H1,2,4,adult-child,this is the one you said looked likeit was in a school,TRUE,parent
61,13,child,director,B1,2,4,adult-child,This looks like it's sad To the side forwards,FALSE,child
61,13,parent,matcher,B1,2,4,adult-child,It's sad? Is the square to the side of it?,FALSE,child
61,14,child,matcher,I1,2,4,adult-child,NA,TRUE,parent
61,14,parent,director,I1,2,4,adult-child,"Ok it's not the one that looks like it's jumping, it's the one that has a triangle to the side",TRUE,parent
61,15,child,director,D1,2,4,adult-child,This one looks like it's laying down,TRUE,child
61,16,parent,director,F1,2,4,adult-child,"Oh boy this one's crazy looking.this one - it's not the one that looks like it has that house at the top, it's the other one",TRUE,parent
61,17,child,director,E1,2,4,adult-child,This one looks likeit's jumping,TRUE,child
61,17,parent,matcher,E1,2,4,adult-child,NA,TRUE,child
61,18,parent,director,A1,2,4,adult-child,"this one looks like it's maybe running or dancing, not the one with the house on top, but the other one that looks like it has two legs",TRUE,parent
61,19,child,director,C1,2,4,adult-child,This one looks like its diving,TRUE,child
61,19,parent,matcher,C1,2,4,adult-child,NA,TRUE,child
61,20,child,matcher,G1,2,4,adult-child,NA,TRUE,parent
61,20,parent,director,G1,2,4,adult-child,"not the one with the house on top, but the other one that looks like maybe it's kind of kneeling down",TRUE,parent
61,21,parent,director,E1,3,4,adult-child,Alright it's the one that looks like its kinda jumping in the air with its arms wide open,TRUE,parent
61,22,child,director,H1,3,4,adult-child,This one looks like it's at a school,TRUE,child
61,22,parent,matcher,H1,3,4,adult-child,NA,TRUE,child
61,23,child,matcher,C1,3,4,adult-child,NA,TRUE,parent
61,23,parent,director,C1,3,4,adult-child,it's the one that looks like it's diving,TRUE,parent
61,24,child,director,F1,3,4,adult-child,It's the one that looks like it's running,TRUE,child
61,25,child,matcher,D1,3,4,adult-child,NA,TRUE,parent
61,25,parent,director,D1,3,4,adult-child,this one looks like it's laying down,TRUE,parent
61,26,child,director,A1,3,4,adult-child,This one looks like it's running and dancing,TRUE,child
61,27,child,matcher,B1,3,4,adult-child,NA,TRUE,parent
61,27,parent,director,B1,3,4,adult-child,"This one looks likelike he's kinda sad, not the one with the house on top but the one that looks kinda mopey",TRUE,parent
61,28,child,director,I1,3,4,adult-child,This one looks like it's eating ice cream,TRUE,child
61,28,parent,matcher,I1,3,4,adult-child,so not the diving one,TRUE,child
61,29,child,matcher,K1,3,4,adult-child,NA,TRUE,parent
61,29,parent,director,K1,3,4,adult-child,this is the one with the the house on top that looks like it has a tail,TRUE,parent
61,30,child,director,G1,3,4,adult-child,This one looks like it is architecture Not the one laying down,TRUE,child
61,30,parent,matcher,G1,3,4,adult-child,NA,TRUE,child
61,31,child,director,D1,4,4,adult-child,This one looks like it's laying down,TRUE,child
61,32,child,matcher,G1,4,4,adult-child,NA,TRUE,parent
61,32,parent,director,G1,4,4,adult-child,"not the one that's diving, but the one that looks like it's kneeling",TRUE,parent
61,33,child,director,B1,4,4,adult-child,This one looks like it's sad and is walking slowly,TRUE,child
61,34,child,matcher,F1,4,4,adult-child,NA,TRUE,parent
61,34,parent,director,F1,4,4,adult-child,"this is the crazy looking one, not the sad one, but the one that looks like it has arms spread open",TRUE,parent
61,35,child,director,E1,4,4,adult-child,This one looks like its jumping,TRUE,child
61,35,parent,matcher,E1,4,4,adult-child,NA,TRUE,child
61,36,child,matcher,H1,4,4,adult-child,the one I thought is at a school,TRUE,parent
61,36,parent,director,H1,4,4,adult-child,"this is the one, I think you said looks like its eating ice cream Not not two separate legs but the other one that has like - Oh, okay,the school one then",TRUE,parent
61,37,child,director,C1,4,4,adult-child,"This one looks like it's diving, not the crazy one",TRUE,child
61,38,child,matcher,A1,4,4,adult-child,NA,TRUE,parent
61,38,parent,director,A1,4,4,adult-child,"this one has like two separate legs, like it's running",TRUE,parent
61,39,child,director,K1,4,4,adult-child,This one looks like it has a house and tail,TRUE,child
61,40,child,matcher,I1,4,4,adult-child,NA,TRUE,parent
61,40,parent,director,I1,4,4,adult-child,this is this one you thought looked like it was eating ice cream? Ok the ice cream one,TRUE,parent
62,1,child,matcher,D1,1,8,adult-child,NA,TRUE,parent
62,1,parent,director,D1,1,8,adult-child,"Okay this picture kind of looks like a boat, it's got a,a triangle on the left side",TRUE,parent
62,2,child,director,C1,1,8,adult-child,Okay so it's sort of like a guy crouching over on stairs or something,TRUE,child
62,2,parent,matcher,C1,1,8,adult-child,NA,TRUE,child
62,3,parent,director,B1,1,8,adult-child,Okay mine looks like a man walking,TRUE,parent
62,4,child,director,G1,1,8,adult-child,It's sort of looks like someone with a dress sitting on something,TRUE,child
62,4,parent,matcher,G1,1,8,adult-child,NA,TRUE,child
62,5,parent,director,A1,1,8,adult-child,mine is the man walking again,TRUE,parent
62,6,child,director,E1,1,8,adult-child,It's sort of looks like a bat trying to fly or something,TRUE,child
62,6,parent,matcher,E1,1,8,adult-child,NA,TRUE,child
62,7,child,matcher,H1,1,8,adult-child,NA,TRUE,parent
62,7,parent,director,H1,1,8,adult-child,mine looks like someone is holding a bowl and -in the sky,TRUE,parent
62,8,child,director,F1,1,8,adult-child,It looks like someone's running with their hands up No they're running with their hands up,TRUE,child
62,8,parent,matcher,F1,1,8,adult-child,Like a dog?,TRUE,child
62,9,parent,director,I1,1,8,adult-child,"Okay mine is, looks like a person holding out a triangle bowl",TRUE,parent
62,10,child,director,K1,1,8,adult-child,It's sort of looks like someone with a triangle hat,TRUE,child
62,10,parent,matcher,K1,1,8,adult-child,NA,TRUE,child
62,11,child,director,I1,2,8,adult-child,Someone holding out a triangle bowl,TRUE,child
62,12,parent,director,K1,2,8,adult-child,the person holding with the triangle hat it kinda looks like a dog to me,TRUE,parent
62,13,child,director,H1,2,8,adult-child,"The one holding out something, and sort of like a cloak or something",TRUE,child
62,13,parent,matcher,H1,2,8,adult-child,NA,TRUE,child
62,14,child,matcher,F1,2,8,adult-child,NA,TRUE,parent
62,14,parent,director,F1,2,8,adult-child,"Okay this is the one that you said had their arms raised up running, they had - little triangle feet",TRUE,parent
62,15,child,director,D1,2,8,adult-child,A guy in something that looks like a hover with a triangle at the back,TRUE,child
62,16,child,matcher,E1,2,8,adult-child,NA,TRUE,parent
62,16,parent,director,E1,2,8,adult-child,"Okay this looks like, like, like that bat cape costume - jumping up in the air",TRUE,parent
62,17,child,director,B1,2,8,adult-child,The guy walking with his head down,TRUE,child
62,18,parent,director,G1,2,8,adult-child,"Okay mine is like, the one wearing a dress sitting on a square block",TRUE,parent
62,19,child,director,A1,2,8,adult-child,A guy who's running,TRUE,child
62,20,parent,director,C1,2,8,adult-child,mine looks like someone that is kneeling down on their hands and elbows praying,TRUE,parent
62,21,parent,director,A1,3,8,adult-child,Okay mine looks like a person running,TRUE,parent
62,22,child,director,E1,3,8,adult-child,A bat running,TRUE,child
62,23,parent,director,I1,3,8,adult-child,a person holding out a triangle bowl,TRUE,parent
62,24,child,director,K1,3,8,adult-child,The house guy,TRUE,child
62,25,parent,director,H1,3,8,adult-child,this is the one that looks like it's wearing a cloak holding a triangle bowl again,TRUE,parent
62,26,child,director,C1,3,8,adult-child,The guy sitting on the stairs kneeling,TRUE,child
62,27,parent,director,B1,3,8,adult-child,this one looks like someone walking with their head down,TRUE,parent
62,28,child,director,G1,3,8,adult-child,"The person with the dress sitting on the stairs, like",TRUE,child
62,29,parent,director,D1,3,8,adult-child,this is the person in the hover craft,TRUE,parent
62,30,child,director,F1,3,8,adult-child,Someone running with their hands up,TRUE,child
62,31,child,director,A1,4,8,adult-child,Someone running,TRUE,child
62,31,parent,matcher,A1,4,8,adult-child,NA,TRUE,child
62,32,parent,director,C1,4,8,adult-child,"this one looks like someone that's kneeling down, praying with their head on the floor",TRUE,parent
62,33,child,director,I1,4,8,adult-child,Someone holding out a triangular bowl,TRUE,child
62,34,parent,director,G1,4,8,adult-child,this is the one that looks like they're in a dress sitting on the floor,TRUE,parent
62,35,child,director,H1,4,8,adult-child,The guy with the cloak with his hands out,TRUE,child
62,36,parent,director,K1,4,8,adult-child,"the house-head person, or dog",TRUE,parent
62,37,child,director,D1,4,8,adult-child,The hover - the guy in the hovercraft,TRUE,child
62,38,parent,director,F1,4,8,adult-child,the person running with their arms out stretched,TRUE,parent
62,39,child,director,B1,4,8,adult-child,The guy walking with his head down,TRUE,child
62,40,parent,director,E1,4,8,adult-child,this is the bat looking,TRUE,parent
64,1,child,matcher,F1,1,4,adult-child,NA,TRUE,parent
64,1,parent,director,F1,1,4,adult-child,the one that has a square on the upper left part and it looks like its walking,TRUE,parent
64,2,child,director,E1,1,4,adult-child,you should touch the man who's walking with the square on his head,FALSE,child
64,2,parent,matcher,E1,1,4,adult-child,NA,FALSE,child
64,3,child,matcher,C1,1,4,adult-child,NA,TRUE,parent
64,3,parent,director,C1,1,4,adult-child,the one who's trying to do a headstand,TRUE,parent
64,4,child,director,B1,1,4,adult-child,"ok, the person who's walking",TRUE,child
64,4,parent,matcher,B1,1,4,adult-child,NA,TRUE,child
64,5,parent,director,D1,1,4,adult-child,the one who's lying down like Juno,TRUE,parent
64,6,child,director,G1,1,4,adult-child,the one who's who's lying down,FALSE,child
64,6,parent,matcher,G1,1,4,adult-child,lying down?,FALSE,child
64,7,child,matcher,K1,1,4,adult-child,NA,TRUE,parent
64,7,parent,director,K1,1,4,adult-child,"the one who's standing up with their arms out with the arrow head and the tail just  it look at the arrow head, and standing up with the arms out",TRUE,parent
64,8,child,director,I1,1,4,adult-child,do the one that's sticking his butt out,TRUE,child
64,8,parent,matcher,I1,1,4,adult-child,the one who's holding a bowl and sticking his butt out?,TRUE,child
64,9,child,matcher,H1,1,4,adult-child,a ball,TRUE,parent
64,9,parent,director,H1,1,4,adult-child,the one who's standing up holding something,TRUE,parent
64,10,child,director,A1,1,4,adult-child,the one that's running,TRUE,child
64,10,parent,matcher,A1,1,4,adult-child,NA,TRUE,child
64,11,child,director,D1,2,4,adult-child,the one that is  the one that is lying down,TRUE,child
64,11,parent,matcher,D1,2,4,adult-child,NA,TRUE,child
64,12,parent,director,A1,2,4,adult-child,the one who is walking,TRUE,parent
64,13,child,director,K1,2,4,adult-child,"do the one that's, sticking his butt out",TRUE,child
64,13,parent,matcher,K1,2,4,adult-child,"they both kinda look like they are sticking their butt, the one with the arms out with the arrow head?",TRUE,child
64,14,child,matcher,B1,2,4,adult-child,who's not walking? who's walking or not walking?,TRUE,parent
64,14,parent,director,B1,2,4,adult-child,alright the one with no arms who's walking yeah walking with no arms walking,TRUE,parent
64,15,child,director,H1,2,4,adult-child,who's standing up with the ball,TRUE,child
64,15,parent,matcher,H1,2,4,adult-child,NA,TRUE,child
64,16,parent,director,G1,2,4,adult-child,"the one with the square head on their knees i know,  the one who's on their knees, with the square head",TRUE,parent
64,17,child,director,C1,2,4,adult-child,the one that has that square head that one doing the head stand like that,TRUE,child
64,17,parent,matcher,C1,2,4,adult-child,"they both have square heads. Is the jumping one, or the head stand one the one that looks like it's jumping or the one that looks like it's doing a head stand",TRUE,child
64,18,parent,director,E1,2,4,adult-child,"okay,  the one that's jumping",TRUE,parent
64,19,child,director,F1,2,4,adult-child,the person who's walking with the square head,TRUE,child
64,19,parent,matcher,F1,2,4,adult-child,with no arms?,TRUE,child
64,20,child,matcher,I1,2,4,adult-child,NA,TRUE,parent
64,20,parent,director,I1,2,4,adult-child,"the one that, who's sticking his butt out holding a bowl",TRUE,parent
64,21,parent,director,D1,3,4,adult-child,the one who's lying down like Juno,TRUE,parent
64,22,child,director,E1,3,4,adult-child,one that be like whoop,TRUE,child
64,22,parent,matcher,E1,3,4,adult-child,NA,TRUE,child
64,23,parent,director,H1,3,4,adult-child,the one that's standing up holding the bowl.,TRUE,parent
64,24,child,director,A1,3,4,adult-child,"the one that, ha ha ha",TRUE,child
64,24,parent,matcher,A1,3,4,adult-child,NA,TRUE,child
64,25,parent,director,K1,3,4,adult-child,the one holding the bowl with their butt out,TRUE,parent
64,26,child,director,G1,3,4,adult-child,the one that's jumping,TRUE,child
64,26,parent,matcher,G1,3,4,adult-child,NA,TRUE,child
64,27,parent,director,C1,3,4,adult-child,the one trying to stand on his head,TRUE,parent
64,28,child,director,I1,3,4,adult-child,"the one that holding the bowls, sticking his butt out",TRUE,child
64,28,parent,matcher,I1,3,4,adult-child,NA,TRUE,child
64,29,child,matcher,F1,3,4,adult-child,which happy dance?,TRUE,parent
64,29,parent,director,F1,3,4,adult-child,"the one doing the happy dance that is like not the one on, on their knees, the one doing the happy dance",TRUE,parent
64,30,child,director,B1,3,4,adult-child,the one that's walking with his square head,TRUE,child
64,31,child,director,C1,4,4,adult-child,NA,TRUE,child
64,31,parent,matcher,C1,4,4,adult-child,the person doing a head stand?,TRUE,child
64,32,parent,director,I1,4,4,adult-child,the one who's sticking their butt out,TRUE,parent
64,33,child,director,F1,4,4,adult-child,happy dance,TRUE,child
64,33,parent,matcher,F1,4,4,adult-child,"they both have square heads, happy dance or head stand happy dance?",TRUE,child
64,34,parent,director,A1,4,4,adult-child,the running person,TRUE,parent
64,35,child,director,K1,4,4,adult-child,the one that's sticking their butt out,TRUE,child
64,35,parent,matcher,K1,4,4,adult-child,NA,TRUE,child
