subid,trial,person,role,target,rep_num,age,experiment,utterance,correct
48,8,child,director,B1,1,4,adult-child,"um, a person who's standing up",TRUE
48,8,parent,matcher,B1,1,4,adult-child,standing up? okay,TRUE
48,9,parent,director,K1,1,4,adult-child,this looks like a person standing up but bending over trying to give you something,TRUE
48,10,child,director,I1,1,4,adult-child,um someone who's holding a triangle,TRUE
48,10,parent,matcher,I1,1,4,adult-child,okay,TRUE
48,11,child,director,H1,2,4,adult-child,"um, one who's sitting down with his butt xxx",TRUE
48,11,parent,matcher,H1,2,4,adult-child,sitting down with his butt again?,TRUE
48,12,parent,director,G1,2,4,adult-child,this is a person sitting down on a chair,TRUE
48,13,child,director,K1,2,4,adult-child,the one who's giving you something,TRUE
48,14,parent,director,I1,2,4,adult-child,this is a person holding a triangle,TRUE
48,15,child,director,F1,2,4,adult-child,this is a person who's walking,TRUE
48,16,parent,director,E1,2,4,adult-child,this person looks like he's dancing,TRUE
48,17,child,director,C1,2,4,adult-child,this person looks like he's laying down,TRUE
48,18,parent,director,B1,2,4,adult-child,this person is walking,TRUE
48,19,child,director,D1,2,4,adult-child,this person is laying down,TRUE
48,20,parent,director,A1,2,4,adult-child,this person is running,TRUE
48,21,parent,director,D1,3,4,adult-child,this person is sleeping,TRUE
48,22,child,director,E1,3,4,adult-child,"this person looks like, um, dancing",TRUE
48,23,parent,director,H1,3,4,adult-child,"this person is standing up, giving you something",TRUE
48,24,child,director,I1,3,4,adult-child,this person is giving you a triangle,TRUE
48,25,parent,director,F1,3,4,adult-child,"this person looks like he's, um, running",TRUE
48,26,child,director,B1,3,4,adult-child,this person looks like he's walking,TRUE
48,27,parent,director,C1,3,4,adult-child,this person is on his arms and legs,TRUE
48,28,child,director,G1,3,4,adult-child,this person looks like she's giving you something,FALSE
48,29,parent,director,K1,3,4,adult-child,"this person is standing up, and looks like he is giving you something",TRUE
48,30,child,director,A1,3,4,adult-child,this person is running,TRUE
48,31,child,director,H1,4,4,adult-child,this person is giving you something,TRUE
48,32,parent,director,G1,4,4,adult-child,this person is sitting down,TRUE
48,33,child,director,K1,4,4,adult-child,this person is giving you something,TRUE
48,34,parent,director,E1,4,4,adult-child,this person looks like he is dancing,TRUE
48,35,child,director,F1,4,4,adult-child,this person is a duckie,TRUE
48,36,parent,director,I1,4,4,adult-child,this person is holding a triangle,TRUE
48,37,child,director,D1,4,4,adult-child,this person is laying down,TRUE
48,38,parent,director,B1,4,4,adult-child,this person is walking,TRUE
48,39,child,director,C1,4,4,adult-child,this person is laying down,TRUE
48,40,parent,director,A1,4,4,adult-child,this person is running,TRUE
49,1,parent,director,C1,1,8,adult-child,it's the one that kind of looks like a person bending down to get something,TRUE
49,2,child,director,A1,1,8,adult-child,"it's the second one where it has the square on top, then there's like one like this the other one",TRUE
49,2,parent,matcher,A1,1,8,adult-child,"ok, but you have to describe it. does he look like he's at a drinking fountain, or the other one",TRUE
49,3,parent,director,E1,1,8,adult-child,"um, ok, this is a person that maybe looks like it's tripping and falling",TRUE
49,4,child,director,K1,1,8,adult-child,the one where it looks like a dog that's standing up yeah,TRUE
49,4,parent,matcher,K1,1,8,adult-child,kinda sticking his booty out?,TRUE
49,5,parent,director,H1,1,8,adult-child,"this one, it looks like a person holding a book",TRUE
49,6,child,director,F1,1,8,adult-child,it's the person that's looking like it's raising its hands up,TRUE
49,6,parent,matcher,F1,1,8,adult-child,okay,TRUE
49,7,parent,director,D1,1,8,adult-child,uh the one that looks like a person fell down on the ground,TRUE
49,8,child,director,G1,1,8,adult-child,the one that um looks like it's kneeling down and putting its hands on the ground,TRUE
49,9,parent,director,B1,1,8,adult-child,"um this one looks like a person walking very sad, like they're holding their head down",TRUE
49,10,child,director,I1,1,8,adult-child,it's the one that looks like its drinking from a water fountain,TRUE
49,11,child,director,D1,2,8,adult-child,the one where it looks like a guy fell,TRUE
49,12,parent,director,K1,2,8,adult-child,the one that was the dog kinda sticking its booty out,TRUE
49,13,child,director,H1,2,8,adult-child,the one that is like almost holding a book,TRUE
49,14,child,matcher,G1,2,8,adult-child,the one that,TRUE
49,14,parent,director,G1,2,8,adult-child,"um, the one that's kneeling not the one that fell down, but the one that's kneeling",TRUE
49,15,child,director,B1,2,8,adult-child,the one that looks like it's sad,TRUE
49,16,parent,director,A1,2,8,adult-child,the one that looks like they're running. one foot's up in the air,TRUE
49,17,child,director,C1,2,8,adult-child,the one that looks like it fell,TRUE
49,18,parent,director,F1,2,8,adult-child,The one that looks like it's dancing at a party,TRUE
49,19,child,director,E1,2,8,adult-child,it's not the one that looks like it's drinking out of a water fountain yeah,TRUE
49,19,parent,matcher,E1,2,8,adult-child,the other one that looks like it's jumping in the air,TRUE
49,20,parent,director,I1,2,8,adult-child,"oh, the one that's drinking out of the water fountain",TRUE
49,21,parent,director,H1,3,8,adult-child,the one that looks like its holding a book,TRUE
49,22,child,director,G1,3,8,adult-child,the one that looks like its kneeling down in church,TRUE
49,23,parent,director,C1,3,8,adult-child,um the one that's bending over to pick something up off the ground,TRUE
49,24,child,director,K1,3,8,adult-child,the one that looks like a dog,TRUE
49,25,parent,director,E1,3,8,adult-child,"um the one who's jumping, dancing",TRUE
49,26,child,director,F1,3,8,adult-child,the one that looks like it's jumping yeah,TRUE
49,26,parent,matcher,F1,3,8,adult-child,like partay?,TRUE
49,27,parent,director,B1,3,8,adult-child,"um, the sad guy",TRUE
49,28,child,director,I1,3,8,adult-child,the guy that looks like he's drinking out of a water fountain,TRUE
49,29,parent,director,D1,3,8,adult-child,"um, the one that fell, fell down",TRUE
49,30,child,director,A1,3,8,adult-child,the guy who looks like he's running,TRUE
49,31,child,director,D1,4,8,adult-child,the guy who looks like it fell,TRUE
49,31,parent,matcher,D1,4,8,adult-child,"alright, you're first",TRUE
49,32,parent,director,I1,4,8,adult-child,the drinking fountain,TRUE
49,33,child,director,H1,4,8,adult-child,the guy who looks like it's holding a book,TRUE
49,34,parent,director,G1,4,8,adult-child,"the one in church, kneeling or sitting",TRUE
49,35,child,director,C1,4,8,adult-child,the one that looks like it fell,TRUE
49,36,parent,director,K1,4,8,adult-child,the dog,TRUE
49,37,child,director,E1,4,8,adult-child,the party animal,TRUE
49,38,parent,director,F1,4,8,adult-child,uh the celebration one,TRUE
49,39,child,director,B1,4,8,adult-child,the one that looks sad yeah,TRUE
49,39,parent,matcher,B1,4,8,adult-child,the walking sad man,TRUE
49,40,parent,director,A1,4,8,adult-child,"um, the runner",TRUE
50,1,child,matcher,K1,1,6,adult-child,i don't have a blue box,TRUE
50,1,parent,director,K1,1,6,adult-child,"ok, so inside is a man. he's sort of reaching to the right.",TRUE
50,2,child,director,C1,1,6,adult-child,"i have like, a person who's like, crawling",TRUE
50,3,parent,director,F1,1,6,adult-child,i have a person who's maybe running or something?,TRUE
50,4,child,director,A1,1,6,adult-child,i have like a person who's like standing on one leg,TRUE
50,4,parent,matcher,A1,1,6,adult-child,"oh, i see",TRUE
50,5,parent,director,I1,1,6,adult-child,"i have a person, he's like holding something like a tray",TRUE
50,6,child,director,B1,1,6,adult-child,i have like a person walking,TRUE
50,7,parent,director,H1,1,6,adult-child,"this person is not moving, not jumping, just standing",TRUE
50,8,child,director,G1,1,6,adult-child,i have a person who has both hands like straight not crawling but straight,TRUE
50,9,parent,director,E1,1,6,adult-child,i have a person jumping,TRUE
50,10,child,director,D1,1,6,adult-child,i have like a person laying down on their belly,TRUE
50,10,parent,matcher,D1,1,6,adult-child,"oh on their belly, yes",TRUE
50,11,child,director,E1,2,6,adult-child,i have a person jumping,TRUE
50,12,parent,director,B1,2,6,adult-child,"i have a person, he's walking left",TRUE
50,13,child,director,K1,2,6,adult-child,i have a guy who's like putting his hands right,TRUE
50,14,parent,director,C1,2,6,adult-child,i have the one that's sort of crawling,TRUE
50,15,child,director,H1,2,6,adult-child,i have a person not standing on one leg,TRUE
50,16,parent,director,A1,2,6,adult-child,"this person is walking to the left, one leg, yeah",TRUE
50,17,child,director,F1,2,6,adult-child,i have a person who has his hands in the air,TRUE
50,17,parent,matcher,F1,2,6,adult-child,oh,TRUE
50,18,parent,director,G1,2,6,adult-child,"um, this is the person who's sitting, sitting",TRUE
50,19,child,director,I1,2,6,adult-child,i have a person who's holding something,TRUE
50,19,parent,matcher,I1,2,6,adult-child,mhm,TRUE
50,20,parent,director,D1,2,6,adult-child,this is the person on their belly,TRUE
50,21,child,matcher,I1,3,6,adult-child,what you got?,TRUE
50,21,parent,director,I1,3,6,adult-child,i have the person holding something,TRUE
50,22,child,director,D1,3,6,adult-child,i have a person lying down on its belly,TRUE
50,23,child,matcher,E1,3,6,adult-child,what you got?,TRUE
50,23,parent,director,E1,3,6,adult-child,I have the person jumping,TRUE
50,24,child,director,A1,3,6,adult-child,i have a person standing on one leg,TRUE
50,25,parent,director,H1,3,6,adult-child,i have the standing person,TRUE
50,26,child,director,G1,3,6,adult-child,i got a person sitting,TRUE
50,27,child,matcher,F1,3,6,adult-child,his hands in the air?,TRUE
50,27,parent,director,F1,3,6,adult-child,i have the jumping person yeah,TRUE
50,28,child,director,C1,3,6,adult-child,i have the crawling one,TRUE
50,29,parent,director,K1,3,6,adult-child,i have the standing person facing the right,TRUE
50,30,child,director,B1,3,6,adult-child,I have a walking person,TRUE
50,31,child,director,K1,4,6,adult-child,i have a person who's bending over,TRUE
50,32,parent,director,D1,4,6,adult-child,"i have the belly, lying down",TRUE
50,33,child,director,E1,4,6,adult-child,jumping,TRUE
50,34,parent,director,B1,4,6,adult-child,walking to the left,TRUE
50,35,child,director,I1,4,6,adult-child,person holding a tray,TRUE
50,36,parent,director,C1,4,6,adult-child,i have the crawling person,TRUE
50,37,child,director,F1,4,6,adult-child,i have the person with their hands in the air,TRUE
50,38,parent,director,A1,4,6,adult-child,the person walking left,TRUE
50,39,child,director,H1,4,6,adult-child,i have the person who's standing up,TRUE
50,40,parent,director,G1,4,6,adult-child,i have the person who's sitting,TRUE
51,1,parent,director,K1,1,4,adult-child,okay so this looks like a man bending over and serving something to somebody,TRUE
51,2,child,director,C1,1,4,adult-child,it looks like it has.. it looks like a dog or something i think it's a person bowing at a concert or something,TRUE
51,2,parent,matcher,C1,1,4,adult-child,looks like a dog? what is the dog doing,TRUE
51,3,parent,director,E1,1,4,adult-child,ooh this looks like somebody is happy and jumping for joy! Yay! and it looks like it has both hands in the air and just jumping. It's like they are skipping or jumping up high,TRUE
51,4,child,director,A1,1,4,adult-child,Looks like someone walking,TRUE
51,5,child,matcher,B1,1,4,adult-child,"ooh, I got it",TRUE
51,5,parent,director,B1,1,4,adult-child,"this looks like they are blocks and there is a square at the very top, and it's looking down",TRUE
51,6,child,director,G1,1,4,adult-child,someone that's sitting in a chair,TRUE
51,7,parent,director,H1,1,4,adult-child,"this has a square at the very top but it's like a diamond. It is touching another like large area.. Oooh no they both got diamonds at the top...This one looks like a rectangle, and it's the top of the triangle with a square at the top",TRUE
51,8,child,director,I1,1,4,adult-child,"it's someone that's giving a drink to someone and it's bending man yes, someone that's a",TRUE
51,8,parent,matcher,I1,1,4,adult-child,You think it's a man bending and giving a drink?,TRUE
51,9,child,matcher,D1,1,4,adult-child,this may look like an airplane?,TRUE
51,9,parent,director,D1,1,4,adult-child,"right I have the blue box again. Okay so this has a triangle for a tail and the triangle tail, it's two triangles at the tail, almost looks like it's an airplane, and then I see a square at the front I think it looks like an airplane",TRUE
51,10,child,director,F1,1,4,adult-child,"it's someone that has a square head and has arm up, and it's trying to do a jump its doing a split jump",TRUE
51,10,parent,matcher,F1,1,4,adult-child,it's trying to jump? ok,TRUE
51,11,child,director,K1,2,4,adult-child,"its like a man that has a hat on and he has a like a thorn somewhere on his back yeah it's a prickle standing, its a pointy thing",TRUE
51,11,parent,matcher,K1,2,4,adult-child,he has a thorn on his back?,TRUE
51,12,parent,director,C1,2,4,adult-child,ok this is the picture that has the two blocks separated and the square is looking down,TRUE
51,13,child,director,H1,2,4,adult-child,"it has a square face, and has a diamond face, and the diamond face is shaped like a diamond, and it's like has a food in its hands and its sitting down eating some food",TRUE
51,14,parent,director,G1,2,4,adult-child,"this looks like there is a square, a large square bottom, and it's like it's making a L shape with the block and then it's a square on its top. So it just looks like it has three shapes, with the square on top, like L-shape looking block that's sitting on a square",TRUE
51,15,child,director,E1,2,4,adult-child,"so it's someone happy and xxx and it's really happy, and it has diamond face and it's really happy, it has a diamond face... And it's jumping for joy",TRUE
51,16,parent,director,F1,2,4,adult-child,"this looks like one triangle facing down and then another triangle facing to the side, and then it's a square on top that is also tilted",FALSE
51,17,child,director,B1,2,4,adult-child,"it's someone walking, with their hands in the pocket",TRUE
51,17,parent,matcher,B1,2,4,adult-child,they're walking with their hands in the pocket is that it?,TRUE
51,18,parent,director,I1,2,4,adult-child,this is the one that you said looks like they are serving drinks at the restaurant,TRUE
51,19,child,director,D1,2,4,adult-child,"it looks like someone that's laying down and it's playing on a tablet, and it has its one foot down on the floor and one foot up",TRUE
51,19,parent,matcher,D1,2,4,adult-child,ok laying down playing on a tablet?,TRUE
51,20,parent,director,A1,2,4,adult-child,"this looks like at the very top there is a small square head, and there's a series of triangles...",TRUE
51,21,parent,director,B1,3,4,adult-child,this is the one where you said a man walking with his head down with his hands in his pocket,TRUE
51,22,child,director,G1,3,4,adult-child,it's someone sitting with his head down looking like... has a necklace in his hands,TRUE
51,23,parent,director,K1,3,4,adult-child,this is the one you said they had a thorn inside,TRUE
51,24,child,director,I1,3,4,adult-child,this one looks like at a restaurant and it has a drink to someone,TRUE
51,25,parent,director,H1,3,4,adult-child,this is the one that is not the one looking like its skipping. Its the other one,TRUE
51,26,child,director,F1,3,4,adult-child,"this one was jumping, and it has its hand in the air, and it's doing a split jump",TRUE
51,27,parent,director,D1,3,4,adult-child,this is the one you said that a person laying down playing on a tablet with one foot in the air,TRUE
51,28,child,director,A1,3,4,adult-child,this person is skipping,TRUE
51,29,parent,director,E1,3,4,adult-child,this person is jumping for joy,TRUE
51,30,child,director,C1,3,4,adult-child,this person is laying down like a dog,TRUE
51,31,child,director,H1,4,4,adult-child,this one is someone that's holding a plate with soup in it at a restaurant,TRUE
51,32,child,matcher,C1,4,4,adult-child,you mean the jumping for joy one?,TRUE
51,32,parent,director,C1,4,4,adult-child,"this is something or somebody kneeling, the square is not connected no, the other one",TRUE
51,33,child,director,E1,4,4,adult-child,this is the one that's jumping for joy,TRUE
51,34,parent,director,G1,4,4,adult-child,this is not the one jumping for joy,TRUE
51,35,child,director,B1,4,4,adult-child,it's someone walking,TRUE
51,36,parent,director,F1,4,4,adult-child,doing a split,TRUE
51,37,child,director,K1,4,4,adult-child,it's someone that's giving someone the food at the restaurant,TRUE
51,38,parent,director,A1,4,4,adult-child,"walking, skipping",TRUE
51,39,child,director,D1,4,4,adult-child,it's someone lying down on his tablet,TRUE
51,40,parent,director,I1,4,4,adult-child,this is the one not walking,TRUE
52,1,parent,director,D1,1,6,adult-child,can you press the shape that has... looks like an airplane I guess,TRUE
52,2,child,director,H1,1,6,adult-child,it looks like a person,TRUE
52,2,parent,matcher,H1,1,6,adult-child,can you tell me?,TRUE
52,3,child,matcher,E1,1,6,adult-child,the second one!,FALSE
52,3,parent,director,E1,1,6,adult-child,"it looks like something with wings, with a square head and two legs, but wings, big streching out the arms--do you know which one? then press",FALSE
52,4,child,director,A1,1,6,adult-child,one that looks like someone is standing on one foot,FALSE
52,5,parent,director,B1,1,6,adult-child,the person standing tall,TRUE
52,6,child,director,C1,1,6,adult-child,someone laying down,TRUE
52,7,parent,director,I1,1,6,adult-child,someone that looks like they are serving food on a platter,TRUE
52,8,child,director,G1,1,6,adult-child,someone that looks like kind of a wand,TRUE
52,9,child,matcher,F1,1,6,adult-child,easy,TRUE
52,9,parent,director,F1,1,6,adult-child,someone that looks like they are doing the splits,TRUE
52,10,child,director,K1,1,6,adult-child,someone standing on one foot,TRUE
52,11,child,director,D1,2,6,adult-child,someone laying down,TRUE
52,11,parent,matcher,D1,2,6,adult-child,can you tell me,TRUE
52,12,parent,director,C1,2,6,adult-child,someone that look like they are going to do a somersault,TRUE
52,13,child,director,E1,2,6,adult-child,someone has a dimond head a big one,TRUE
52,14,parent,director,G1,2,6,adult-child,someone that looks like they are sitting in a chair,TRUE
52,15,child,director,F1,2,6,adult-child,someone that is like doing the splits,TRUE
52,16,parent,director,H1,2,6,adult-child,someone that looks like serving food on the platter,TRUE
52,17,child,director,I1,2,6,adult-child,someone serving food,TRUE
52,18,parent,director,K1,2,6,adult-child,someone looks like they are serving food again,TRUE
52,19,child,director,B1,2,6,adult-child,someone walking,TRUE
52,20,parent,director,A1,2,6,adult-child,"someone with two legs, spread out, like they are dancing",TRUE
52,21,child,matcher,B1,3,6,adult-child,okay,TRUE
52,21,parent,director,B1,3,6,adult-child,someone leaning forward with two legs,TRUE
52,22,child,director,H1,3,6,adult-child,someone serving food,TRUE
52,23,parent,director,F1,3,6,adult-child,someone looks like they are doing splits,TRUE
52,24,child,director,K1,3,6,adult-child,someone standing on one foot with a house on their head,TRUE
52,25,parent,director,E1,3,6,adult-child,someone looks like they are jumping up with two legs,TRUE
52,26,child,director,G1,3,6,adult-child,someone that is like a sitting on a chair,TRUE
52,27,parent,director,I1,3,6,adult-child,someone serving food,TRUE
52,28,child,director,C1,3,6,adult-child,someone laying down,TRUE
52,29,parent,director,D1,3,6,adult-child,someone laying down,TRUE
52,30,child,director,A1,3,6,adult-child,someone standing on one foot,TRUE
52,31,child,director,E1,4,6,adult-child,someone jumping up with two legs,TRUE
52,32,parent,director,A1,4,6,adult-child,"someone with two feet spread out and a square on her head, with two feet",TRUE
52,33,child,director,I1,4,6,adult-child,someone serving food,TRUE
52,34,parent,director,H1,4,6,adult-child,someone serving food,TRUE
52,35,child,director,B1,4,6,adult-child,someone walking,TRUE
52,36,parent,director,K1,4,6,adult-child,someone serving food,TRUE
52,37,child,director,F1,4,6,adult-child,someone like jumping out with two legs,TRUE
52,38,parent,director,C1,4,6,adult-child,someone looks like they did a somersault,TRUE
52,39,child,director,D1,4,6,adult-child,someone laying down like an airplane,TRUE
52,40,parent,director,G1,4,6,adult-child,someone sitting in a chair,TRUE
53,1,parent,director,I1,1,4,adult-child,"oh, this is, uh it kind of looks like a person holding a tray",TRUE
53,2,child,director,F1,1,4,adult-child,this one is somebody running yeah,TRUE
53,2,parent,matcher,F1,1,4,adult-child,"okay, does it look like they have their hands in the air?",TRUE
53,3,parent,director,D1,1,4,adult-child,this looks like someone laying down,TRUE
53,4,child,director,B1,1,4,adult-child,this is somebody walking with their head down,TRUE
53,5,parent,director,H1,1,4,adult-child,this is someone just standing up and it looks like they're just holding something,TRUE
53,6,child,director,K1,1,4,adult-child,this one is with somebody uh somebody that has a hind leg xxx and their hand is out yup,TRUE
53,6,parent,matcher,K1,1,4,adult-child,oh and it looks like they're standing up? okay,TRUE
53,7,parent,director,E1,1,4,adult-child,this one it looks like they're jumping in the air,TRUE
53,8,child,director,G1,1,4,adult-child,this one it looks like they're sitting down,TRUE
53,8,parent,matcher,G1,1,4,adult-child,oh,TRUE
53,9,parent,director,C1,1,4,adult-child,this one looks like they're about to do a somersault or a headstand,TRUE
53,10,child,director,A1,1,4,adult-child,this one looks like they're running yup,TRUE
53,10,parent,matcher,A1,1,4,adult-child,they're running? does it look like one foot is up in the air? okay,TRUE
53,11,child,director,C1,2,4,adult-child,this one looks like somebody's going to do a somersault or a headstand,TRUE
53,11,parent,matcher,C1,2,4,adult-child,"ooh, okay",TRUE
53,12,parent,director,F1,2,4,adult-child,this one is someone that looks like they're walking and their hand is in the air,TRUE
53,13,child,director,E1,2,4,adult-child,this one looks like someone's jumping in the air,TRUE
53,14,parent,director,B1,2,4,adult-child,this one looks like someone walking with their head down,FALSE
53,15,child,director,D1,2,4,adult-child,this one looks like somebody laying down with one foot in the air,TRUE
53,15,parent,matcher,D1,2,4,adult-child,"ooh, this one",TRUE
53,16,parent,director,K1,2,4,adult-child,this one looks like someone is kind of bending over and holding something in their hand,TRUE
53,17,child,director,I1,2,4,adult-child,this one looks like somebody's giving something to someone,TRUE
53,18,parent,director,A1,2,4,adult-child,this one is someone walking with one foot in the air,TRUE
53,19,child,director,H1,2,4,adult-child,this one is somebody with their hand out and some xxx on the sleeve,TRUE
53,20,parent,director,G1,2,4,adult-child,this is someone who looks like they're sitting down with their head down,TRUE
53,21,parent,director,I1,3,4,adult-child,this is someone holding a tray,TRUE
53,22,child,director,F1,3,4,adult-child,this is someone running with their hands in the air,TRUE
53,23,parent,director,E1,3,4,adult-child,this is someone jumping in the air,TRUE
53,24,child,director,K1,3,4,adult-child,this is someone with their hand out with something,TRUE
53,25,parent,director,C1,3,4,adult-child,this is someone about to do a somersault or a headstand,TRUE
53,26,child,director,A1,3,4,adult-child,this one is someone uh running,TRUE
53,26,parent,matcher,A1,3,4,adult-child,running?,TRUE
53,27,parent,director,D1,3,4,adult-child,this is someone laying down with a foot in the air,TRUE
53,28,child,director,B1,3,4,adult-child,this is somebody walking with their head down,TRUE
53,29,parent,director,H1,3,4,adult-child,this is someone standing up and it looks like they're holding a tray,FALSE
53,30,child,director,G1,3,4,adult-child,This one is somebody sitting down,TRUE
53,31,child,director,C1,4,4,adult-child,It's somebody is about to about to do something with a about to do a somersault,TRUE
53,32,parent,director,K1,4,4,adult-child,This person looks like they're holding a tray and bending over a little bit,TRUE
53,33,child,director,E1,4,4,adult-child,This one is somebody jumping in the air and saying hooray,TRUE
53,34,parent,director,B1,4,4,adult-child,This is someone walking with their head down,TRUE
53,35,child,director,I1,4,4,adult-child,This is somebody holding out a tray,TRUE
53,36,parent,director,A1,4,4,adult-child,This is someone walking with their foot in the air,TRUE
53,37,child,director,D1,4,4,adult-child,This is somebody laying down with their foot up in the air,TRUE
53,38,parent,director,G1,4,4,adult-child,This is someone that looks like they're sitting down,TRUE
53,39,child,director,H1,4,4,adult-child,This one is somebody uh that's putting out their arm Yup,TRUE
53,39,parent,matcher,H1,4,4,adult-child,Putting out their arm standing up,TRUE
53,40,parent,director,F1,4,4,adult-child,This is someone that looks like they're walking with their hand in the air,TRUE
54,1,child,matcher,G1,1,4,adult-child,this one i think i think i think this one looks like it. the one with the square on top.,TRUE
54,1,parent,director,G1,1,4,adult-child,"okay, so one looks like a lady sitting down. you can see her head, she's sitting straight. and the other looks like a plane, maybe. so can you pick the one that looks like the lady maybe, sitting up? with the square at the top? it's not the one that looks like a plane the one with the square on the very top? yeah, ok, that's what's in my blue box",TRUE
54,2,child,director,K1,1,4,adult-child,"um, it has one straight line and another straight line but there's a little triangle right there that i usually get when I cut a paper off. and there's another one too like that it looks like, um it looks like one foot and another foot standing up and this is an arm and this is a head. that's what it looks like to me that's what it looks like to me um, no no! yeah, right here there's a triangle that's connected and another triangle that's connected, both at the bottom but i don't want to choose that one yeah, but i don't want you to choose that one it doesn't have the blue box. yes",TRUE
54,2,parent,matcher,K1,1,4,adult-child,"alright, so, which one's the blue box for you? can you describe it? oh, when we're cutting paper with scissors? mhm, so which one. can you tell me what it looks like in the blue box? does it look like ok, does one look like a dog and does one look like a person? does it look like that at all? no. hmm, well, I have to choose, so does it look like a hat at the very top? no? is there a big square on one of them? so two triangles at the bottom that are connected, you're saying because that one with the triangles at the bottom doesn't have the blue lines? or the blue box? ok, so the triangles at the bottom doesn't have the blue box so I should choose the other one. ok, thank you",TRUE
54,3,child,matcher,H1,1,4,adult-child,yes sure,TRUE
54,3,parent,director,H1,1,4,adult-child,"ok, so my blue box. what i see is a square that looks like a diamond that's a person standing and the other looks like a plane. a jet so my blue box is around the standing person with the diamond at the very top, so can you choose the one with the diamond at the very top?",TRUE
54,4,child,director,A1,1,4,adult-child,"um, it's on the side and it has a square on the top and a triangle and a triangle and a triangle and then another triangle and then this thing right here, i don't know, and then this thing right here and that's all it is on there. and it looks like this and this are feet, this and this are legs and this is a body and this is a head of a person and it looks like that person is running. yeah",TRUE
54,4,parent,matcher,A1,1,4,adult-child,"alright, so which one has the blue box for you? ok, thank you! that's very descriptive, i'm going to pick the one that looks like the person running, okay? with two feet at the bottom, that looks like they're running, okay? thank you",TRUE
54,5,child,matcher,F1,1,4,adult-child,is it this one?,TRUE
54,5,parent,director,F1,1,4,adult-child,"okay, so i've got two and one looks like, also looks like a person who's running i'm going to describe the two. one looks like a person who's running and one looks like a person who's on their hands and knees. so can you pick the one that looks like the person's running?",TRUE
54,6,child,director,B1,1,4,adult-child,"mine looks like, now mine looks like it's the same but now it's walking can you pick that one?",TRUE
54,6,parent,matcher,B1,1,4,adult-child,"the person's walking now? ok, that's very good. i'll pick that one",TRUE
54,7,child,matcher,I1,1,4,adult-child,it doesn't look like this one is jumping because it's going like (gestures with hand out) yeah. it's holding a triangle.,TRUE
54,7,parent,director,I1,1,4,adult-child,"alright, so on my screen i see one who looks like a person who's jumping and another that looks like it's going... oh it's holding something? ok, so that's my blue box. so you can pick the one who's holding a triangle",TRUE
54,8,child,director,E1,1,4,adult-child,"i have two triangles on there and those things and i have a big triangle right there that doesn't ahve that line and i have a square on top that looks like this that these are legs and this is a head and he's going (spreads arms and legs) yeah, just like that and i see the person that was walking now again yup",TRUE
54,8,parent,matcher,E1,1,4,adult-child,"ok, which blue box do you have? like he's jumping? so it's not the person walking, it's the person who looks like they're jumping yeah, i see that person too, but i'm going to pick the person who's jumping because that's the blue box you have, right?",TRUE
54,9,parent,director,C1,1,4,adult-child,"ok, so what i see is i see the one who looks like they're jumping again and one that looks like they're kneeling. the one who's not jumping, can you pick the one who looks like they're on their hands and knees?",TRUE
54,10,child,director,D1,1,4,adult-child,"so i see triangle and triangle and a square on top and then another triangle and triangle and this that's not supposed to be there and i think that that person fell over and and and cut his head off and then broke i think that he falled down from all the way, he fell down from all the way seventeen yeah he actually did that he died yeah, it's on the side",TRUE
54,10,parent,matcher,D1,1,4,adult-child,"oh no, that's not good for that person! that's such a far distance it's not good for someone to fall that far okay he fell down and died, that's what it looks like? and lost their head? i don't know what side it's on, but i'm going to pick the one that's the person who fell down. alright, so the person who's lying down they fell down and lost their head",TRUE
54,11,child,director,G1,2,4,adult-child,there's a triangle and there's a square and this thing is up and theres a square and it looks like something is i think it looks like the person that fell down but i think he didn't die but because he doesn't have his legs anymore he lost his legs on the side but now he has his head fixed yeah did you choose it?,TRUE
54,11,parent,matcher,G1,2,4,adult-child,what do you have? oh yeah? so it looks like he's sitting on a big square then if he doesn't have legs? okay i'll choose that one,TRUE
54,12,child,matcher,K1,2,4,adult-child,i see it right there! that's the one you said was looking like a jet this one? so the one that's pointing this way,TRUE
54,12,parent,director,K1,2,4,adult-child,"alright, so this one looks like. i've got two. one looks like someone fell down and lost their head. that's one picture exactly, but my blue box is around the other one. so can you pick the other picture? don't pick the jet picture, the one who fell down. pick the other picture well, the one that's not the jet the one that's pointing, yeah, theyve got a tail, theyre standing up",TRUE
54,13,child,director,F1,2,4,adult-child,"it has a square and a triangle and a triangle and a triangle and a straight line and a traingle and a triangle and this big thing it looks like a person is running so fast and his head is, he has he has it looks like he has three heads it's a triangle and a triangle and a square",TRUE
54,13,parent,matcher,F1,2,4,adult-child,"so what do you have now? ok, so what does it look like? three heads? wow ok, so not the person walking but the person who's running really fast",TRUE
54,14,parent,director,B1,2,4,adult-child,"ok, so for me this is the person who's walking, can you pick the one who looks like they're walking?",TRUE
54,15,child,director,C1,2,4,adult-child,"now mine just looks like yours that you got no, the one going like this (bends over) yeah",TRUE
54,15,parent,matcher,C1,2,4,adult-child,"the walking? ok, alright, they're kneeling",TRUE
54,16,child,matcher,D1,2,4,adult-child,no he's not a jet yeah but don't call him a jet,TRUE
54,16,parent,director,D1,2,4,adult-child,"ok, this is for me, pick the one who's not jumping but the one who's uh, fell down and lost their head. the jet. he fell down and lost his head ok, choose the falling down one",TRUE
